epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,16294.5,1.02393,0.84322,1.12069,0.80466,0.6949,0.79176,0.56075,0.97282,0.73296,1.07676,0.0005941,0.0005941,0.0005941
43,16681.5,1.02354,0.84376,1.12026,0.80261,0.69725,0.79275,0.56145,0.97154,0.73158,1.07564,0.0005842,0.0005842,0.0005842
44,17067.5,1.02213,0.83874,1.11871,0.80168,0.69806,0.7932,0.56192,0.97083,0.73022,1.07524,0.0005743,0.0005743,0.0005743
45,17455.3,1.01989,0.83949,1.11791,0.8022,0.70035,0.79377,0.56252,0.96938,0.72885,1.07406,0.0005644,0.0005644,0.0005644
46,17840.8,1.01962,0.83551,1.11651,0.80258,0.70205,0.79456,0.56307,0.96854,0.72743,1.07355,0.0005545,0.0005545,0.0005545
47,18227.4,1.01935,0.83572,1.11619,0.80182,0.70187,0.79438,0.56373,0.96797,0.72598,1.07353,0.0005446,0.0005446,0.0005446
48,18612.3,1.01547,0.83489,1.11578,0.80458,0.70038,0.79497,0.56418,0.96708,0.72474,1.07272,0.0005347,0.0005347,0.0005347
49,18997.5,1.01432,0.83167,1.11545,0.80556,0.70045,0.79575,0.56486,0.96622,0.72336,1.07227,0.0005248,0.0005248,0.0005248
50,19383.1,1.01272,0.82802,1.11428,0.8035,0.70418,0.79636,0.56521,0.96533,0.72148,1.07167,0.0005149,0.0005149,0.0005149
51,19768.7,1.01217,0.8263,1.11134,0.80226,0.70641,0.79701,0.56615,0.96401,0.7197,1.07085,0.000505,0.000505,0.000505
52,20161.4,1.01022,0.82296,1.11173,0.80176,0.70623,0.79776,0.56653,0.96326,0.71815,1.07031,0.0004951,0.0004951,0.0004951
53,20564.5,1.00848,0.82249,1.1112,0.80404,0.7051,0.79802,0.56689,0.96206,0.71715,1.06941,0.0004852,0.0004852,0.0004852
54,20992.2,1.00628,0.82092,1.11003,0.80532,0.70363,0.79833,0.56789,0.96106,0.71542,1.06862,0.0004753,0.0004753,0.0004753
55,21422.1,1.00425,0.81678,1.10763,0.80537,0.70494,0.79871,0.56826,0.96074,0.71443,1.06805,0.0004654,0.0004654,0.0004654
56,21850,1.00551,0.81464,1.10662,0.8005,0.70965,0.79903,0.56857,0.9593,0.71326,1.06664,0.0004555,0.0004555,0.0004555
57,22277.6,1.00127,0.81193,1.10567,0.80163,0.70771,0.7992,0.5692,0.95807,0.7122,1.06568,0.0004456,0.0004456,0.0004456
58,22706.3,0.9981,0.80835,1.10317,0.80228,0.70817,0.79943,0.56966,0.95738,0.71157,1.06477,0.0004357,0.0004357,0.0004357
59,23127.1,0.9968,0.80837,1.1041,0.80468,0.70734,0.80012,0.57043,0.95687,0.71075,1.06437,0.0004258,0.0004258,0.0004258
60,23547.7,0.99312,0.80475,1.10253,0.8069,0.70595,0.80007,0.57061,0.95683,0.70974,1.06462,0.0004159,0.0004159,0.0004159
61,23969,0.99335,0.80508,1.10252,0.80805,0.7082,0.80083,0.5714,0.95619,0.70843,1.0643,0.000406,0.000406,0.000406
62,24387.3,0.99171,0.8011,1.10013,0.80939,0.70688,0.80096,0.57155,0.95552,0.7074,1.0639,0.0003961,0.0003961,0.0003961
63,24805.5,0.99047,0.80001,1.09886,0.81131,0.70697,0.801,0.57186,0.95449,0.7062,1.0631,0.0003862,0.0003862,0.0003862
64,25225.3,0.99002,0.7957,1.09872,0.81266,0.70681,0.80077,0.57249,0.95369,0.70523,1.06234,0.0003763,0.0003763,0.0003763
65,25653,0.98401,0.79389,1.09613,0.8117,0.70678,0.801,0.57303,0.95265,0.70416,1.0616,0.0003664,0.0003664,0.0003664
66,26102.2,0.98315,0.79054,1.09641,0.81185,0.70907,0.80188,0.57382,0.95136,0.70261,1.06071,0.0003565,0.0003565,0.0003565
67,421.548,0.97052,0.77115,1.08797,0.81362,0.70882,0.80225,0.57455,0.95013,0.70195,1.05961,0.0003466,0.0003466,0.0003466
68,851.312,0.9742,0.77769,1.09009,0.81273,0.71096,0.80263,0.57522,0.94896,0.70056,1.05898,0.0003367,0.0003367,0.0003367
69,1280.72,0.97646,0.77968,1.09389,0.81281,0.71031,0.80309,0.57591,0.94767,0.69903,1.0584,0.0003268,0.0003268,0.0003268
