epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2529.75,2.10073,1.38092,1.13253,0.67241,0.48085,0.55311,0.2391,1.96342,1.22427,1.09913,0.0005941,0.0005941,0.0005941
43,2587.9,2.09951,1.37638,1.13327,0.6734,0.47656,0.5501,0.2399,1.95361,1.23189,1.09887,0.0005842,0.0005842,0.0005842
44,2645.09,2.09179,1.36605,1.12854,0.68156,0.47978,0.55454,0.23851,1.9605,1.22089,1.09831,0.0005743,0.0005743,0.0005743
45,2701.98,2.07387,1.35153,1.13237,0.68079,0.48314,0.55537,0.23861,1.9637,1.21763,1.09913,0.0005644,0.0005644,0.0005644
46,2758.93,2.08653,1.35447,1.12785,0.67949,0.48472,0.5588,0.24311,1.9421,1.21012,1.09561,0.0005545,0.0005545,0.0005545
47,2818.15,2.09661,1.37526,1.13238,0.66863,0.48371,0.551,0.23954,1.95142,1.23187,1.09619,0.0005446,0.0005446,0.0005446
48,2874.74,2.08448,1.35755,1.12616,0.67359,0.48672,0.55516,0.23709,1.96304,1.22519,1.09593,0.0005347,0.0005347,0.0005347
49,2934.37,2.08269,1.35041,1.12391,0.67214,0.48108,0.55269,0.23836,1.96313,1.22072,1.09952,0.0005248,0.0005248,0.0005248
50,2991.56,2.08375,1.34798,1.12688,0.67737,0.48411,0.55773,0.2424,1.94193,1.21639,1.09386,0.0005149,0.0005149,0.0005149
51,3048.55,2.07023,1.3418,1.12264,0.66784,0.48535,0.55544,0.24129,1.94704,1.20789,1.09222,0.000505,0.000505,0.000505
52,3105.7,2.07289,1.33954,1.11923,0.68598,0.48198,0.55853,0.24439,1.9421,1.20822,1.09337,0.0004951,0.0004951,0.0004951
53,3168.16,2.07557,1.35057,1.12308,0.67688,0.48758,0.55923,0.24294,1.94526,1.20773,1.09123,0.0004852,0.0004852,0.0004852
54,3231.64,2.06987,1.33631,1.12605,0.67726,0.48228,0.55836,0.24251,1.94411,1.21313,1.09143,0.0004753,0.0004753,0.0004753
55,3288.71,2.06204,1.3325,1.11858,0.68819,0.4879,0.56313,0.24526,1.93718,1.20484,1.09081,0.0004654,0.0004654,0.0004654
56,3345.95,2.06565,1.33476,1.11359,0.69481,0.48665,0.56781,0.24883,1.92897,1.19502,1.09038,0.0004555,0.0004555,0.0004555
57,3403.43,2.0633,1.32755,1.11728,0.69135,0.47999,0.56157,0.24603,1.93294,1.1968,1.09051,0.0004456,0.0004456,0.0004456
58,3460.5,2.0575,1.32506,1.11875,0.68591,0.49538,0.56857,0.24775,1.93005,1.20389,1.08857,0.0004357,0.0004357,0.0004357
59,3523.57,2.03825,1.30077,1.12516,0.69157,0.48668,0.56429,0.24728,1.93003,1.1977,1.08836,0.0004258,0.0004258,0.0004258
60,3581.37,2.0519,1.31002,1.11018,0.68382,0.49832,0.57182,0.24949,1.93216,1.20131,1.08902,0.0004159,0.0004159,0.0004159
61,3638.71,2.05724,1.31705,1.11417,0.69305,0.49184,0.56781,0.24895,1.92274,1.19553,1.08668,0.000406,0.000406,0.000406
62,3696.2,2.04813,1.31594,1.1136,0.68707,0.49517,0.56736,0.24667,1.93197,1.19345,1.0885,0.0003961,0.0003961,0.0003961
63,3753.92,2.04352,1.30248,1.11847,0.69142,0.49597,0.5702,0.24904,1.92663,1.18881,1.08802,0.0003862,0.0003862,0.0003862
64,3814.09,2.05184,1.30528,1.11632,0.69121,0.49417,0.56979,0.24921,1.92823,1.18931,1.089,0.0003763,0.0003763,0.0003763
65,3871.64,2.04225,1.29866,1.10886,0.69648,0.48968,0.57119,0.24926,1.92252,1.18779,1.08612,0.0003664,0.0003664,0.0003664
66,3929.6,2.04065,1.30531,1.1103,0.69494,0.49168,0.57155,0.24972,1.92417,1.18841,1.08668,0.0003565,0.0003565,0.0003565
67,3989.95,2.03009,1.29212,1.1078,0.69501,0.49021,0.56898,0.24954,1.91841,1.19188,1.0844,0.0003466,0.0003466,0.0003466
68,4051.17,2.03344,1.29007,1.11301,0.69325,0.49703,0.57331,0.25128,1.92122,1.1817,1.08508,0.0003367,0.0003367,0.0003367
69,4113.55,2.02049,1.28014,1.10807,0.6927,0.49288,0.57041,0.2509,1.9225,1.18292,1.08544,0.0003268,0.0003268,0.0003268
70,4170.43,2.03694,1.29579,1.10533,0.68716,0.50011,0.57495,0.25294,1.92167,1.17868,1.08599,0.0003169,0.0003169,0.0003169
71,4227.7,2.02331,1.28706,1.10552,0.69524,0.49891,0.57573,0.25255,1.92093,1.17798,1.08483,0.000307,0.000307,0.000307
72,4285.13,2.02794,1.28099,1.10512,0.69568,0.49989,0.57663,0.25409,1.91738,1.17538,1.08578,0.0002971,0.0002971,0.0002971
73,4342.25,2.01802,1.28173,1.10589,0.69048,0.50369,0.57626,0.25385,1.91659,1.17646,1.0846,0.0002872,0.0002872,0.0002872
74,4402.72,2.01964,1.27276,1.09725,0.6898,0.49875,0.57609,0.25476,1.91474,1.17091,1.08463,0.0002773,0.0002773,0.0002773
75,4460.21,2.01697,1.26791,1.10055,0.68955,0.50006,0.57618,0.25348,1.91844,1.17541,1.08512,0.0002674,0.0002674,0.0002674
76,4517.22,2.00892,1.27128,1.10452,0.69563,0.49646,0.57533,0.2546,1.91587,1.17253,1.08543,0.0002575,0.0002575,0.0002575
77,4577.27,1.99894,1.25908,1.09911,0.69912,0.49775,0.57565,0.25457,1.91742,1.17195,1.08456,0.0002476,0.0002476,0.0002476
78,4634.59,2.00663,1.26779,1.09976,0.69441,0.49876,0.57671,0.25427,1.91679,1.17156,1.08382,0.0002377,0.0002377,0.0002377
79,4697.03,2.00827,1.26814,1.10082,0.699,0.49574,0.57647,0.2537,1.91608,1.17194,1.08445,0.0002278,0.0002278,0.0002278
80,4754,1.99526,1.2623,1.10249,0.70167,0.49724,0.57678,0.25378,1.91942,1.16985,1.08547,0.0002179,0.0002179,0.0002179
81,4810.9,2.0114,1.26432,1.10225,0.70791,0.49674,0.57848,0.25411,1.91875,1.17108,1.08506,0.000208,0.000208,0.000208
82,4868.32,2.00047,1.25144,1.09915,0.70107,0.49999,0.57996,0.25487,1.91882,1.16906,1.08421,0.0001981,0.0001981,0.0001981
83,4931.64,1.99927,1.25674,1.0961,0.69728,0.50233,0.58031,0.25541,1.91726,1.16773,1.08451,0.0001882,0.0001882,0.0001882
84,4989.07,1.99172,1.24506,1.09251,0.69788,0.50362,0.5808,0.25588,1.91408,1.16624,1.08381,0.0001783,0.0001783,0.0001783
85,5049.11,1.99074,1.24963,1.09594,0.69372,0.5044,0.58113,0.25629,1.91365,1.16641,1.0836,0.0001684,0.0001684,0.0001684
86,5105.87,1.99456,1.24853,1.09675,0.6978,0.5044,0.58201,0.25646,1.91523,1.16504,1.08443,0.0001585,0.0001585,0.0001585
87,5162.15,1.97839,1.23334,1.0916,0.70423,0.50268,0.58269,0.25636,1.9158,1.16468,1.08395,0.0001486,0.0001486,0.0001486
88,5219.55,1.98644,1.22997,1.09645,0.70157,0.50376,0.58133,0.25556,1.91574,1.16545,1.08402,0.0001387,0.0001387,0.0001387
89,5276.33,1.98476,1.23751,1.09709,0.69659,0.50261,0.57986,0.25453,1.91756,1.16626,1.08497,0.0001288,0.0001288,0.0001288
90,5336.08,1.9777,1.23345,1.093,0.70029,0.50376,0.58168,0.25452,1.9178,1.16782,1.08409,0.0001189,0.0001189,0.0001189
91,5393.89,1.97104,1.24654,1.11013,0.69839,0.50458,0.58037,0.25402,1.91819,1.17139,1.08432,0.000109,0.000109,0.000109
92,5450.59,1.95231,1.22554,1.10357,0.69516,0.50319,0.57914,0.25461,1.91764,1.17278,1.08538,9.91e-05,9.91e-05,9.91e-05
93,5504.17,1.94467,1.22624,1.0996,0.69519,0.50218,0.5781,0.25444,1.91553,1.17461,1.0846,8.92e-05,8.92e-05,8.92e-05
94,5561.15,1.94714,1.21443,1.10357,0.70019,0.50011,0.5781,0.25468,1.91741,1.17314,1.08494,7.93e-05,7.93e-05,7.93e-05
95,5618.16,1.94627,1.21955,1.09948,0.69595,0.50039,0.57759,0.25441,1.91782,1.17427,1.08457,6.94e-05,6.94e-05,6.94e-05
96,5674.92,1.93375,1.20469,1.10105,0.69474,0.50039,0.57787,0.25442,1.91871,1.1738,1.08493,5.95e-05,5.95e-05,5.95e-05
97,5731.55,1.9321,1.20392,1.094,0.69579,0.50217,0.5785,0.25384,1.92009,1.17368,1.08538,4.96e-05,4.96e-05,4.96e-05
98,5785.36,1.93095,1.19416,1.09785,0.69828,0.50168,0.57752,0.254,1.91978,1.17375,1.08551,3.97e-05,3.97e-05,3.97e-05
99,5842,1.91956,1.19525,1.09168,0.69717,0.50254,0.57861,0.25371,1.91976,1.17465,1.08547,2.98e-05,2.98e-05,2.98e-05
100,5898.85,1.93018,1.20195,1.09511,0.69731,0.503,0.57899,0.25348,1.91971,1.17363,1.08568,1.99e-05,1.99e-05,1.99e-05
