epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1766.26,2.01801,1.10978,0.90543,0.67594,0.44377,0.50885,0.21757,1.9804,1.07024,0.89184,0.0005941,0.0005941,0.0005941
43,1808.38,2.01571,1.1077,0.90736,0.66483,0.44756,0.50818,0.21488,2.00039,1.06719,0.89187,0.0005842,0.0005842,0.0005842
44,1850.42,2.01677,1.1134,0.90591,0.66882,0.45915,0.51646,0.21958,1.97939,1.06001,0.89187,0.0005743,0.0005743,0.0005743
45,1890.99,2.02723,1.11535,0.90573,0.667,0.452,0.51081,0.2179,1.98601,1.05813,0.89072,0.0005644,0.0005644,0.0005644
46,1931.83,2.00476,1.0922,0.90709,0.66432,0.45534,0.51174,0.21817,1.99423,1.06167,0.89152,0.0005545,0.0005545,0.0005545
47,1973.03,2.01589,1.10396,0.90641,0.66341,0.46503,0.52042,0.22003,1.98102,1.04727,0.88999,0.0005446,0.0005446,0.0005446
48,2013.68,2.00395,1.09451,0.89984,0.65946,0.45644,0.51419,0.21876,1.99121,1.05357,0.89249,0.0005347,0.0005347,0.0005347
49,2054.17,2.01243,1.10371,0.90215,0.65765,0.46303,0.51703,0.21913,1.97814,1.05788,0.8915,0.0005248,0.0005248,0.0005248
50,2094.61,2.01373,1.10834,0.9058,0.66501,0.45658,0.51699,0.21967,1.97535,1.05128,0.88939,0.0005149,0.0005149,0.0005149
51,2135.24,2.00952,1.10154,0.90081,0.6535,0.45972,0.51455,0.21773,1.97836,1.05977,0.89014,0.000505,0.000505,0.000505
52,2176.08,1.99395,1.08813,0.90347,0.66264,0.46539,0.52084,0.22174,1.96889,1.04618,0.88962,0.0004951,0.0004951,0.0004951
53,2216.77,1.98513,1.08016,0.90305,0.66962,0.45689,0.51948,0.22165,1.98066,1.04658,0.88892,0.0004852,0.0004852,0.0004852
54,2257.27,1.99608,1.08521,0.89814,0.65918,0.46653,0.51953,0.22271,1.95371,1.04844,0.88717,0.0004753,0.0004753,0.0004753
55,2297.87,1.96445,1.06388,0.89981,0.66782,0.46639,0.52419,0.22422,1.95717,1.04345,0.88836,0.0004654,0.0004654,0.0004654
56,2338.73,1.9871,1.07434,0.89729,0.66524,0.47069,0.52436,0.22555,1.95553,1.04196,0.88856,0.0004555,0.0004555,0.0004555
57,2379.75,1.97919,1.07369,0.89683,0.67116,0.47126,0.52591,0.22434,1.95412,1.03553,0.88763,0.0004456,0.0004456,0.0004456
58,2420.62,1.98384,1.07027,0.89861,0.67005,0.46827,0.52571,0.22647,1.94586,1.03893,0.88736,0.0004357,0.0004357,0.0004357
59,2461.28,1.9596,1.06079,0.89578,0.6752,0.46446,0.52432,0.22471,1.95032,1.03896,0.88728,0.0004258,0.0004258,0.0004258
60,2502.07,1.97822,1.06873,0.89668,0.66958,0.46973,0.52618,0.22687,1.95004,1.03276,0.88732,0.0004159,0.0004159,0.0004159
61,2542.66,1.97509,1.074,0.89783,0.66892,0.47197,0.52931,0.22779,1.94876,1.03429,0.88778,0.000406,0.000406,0.000406
62,2583.48,1.97032,1.06812,0.89518,0.67264,0.47363,0.52961,0.22696,1.94933,1.03731,0.88666,0.0003961,0.0003961,0.0003961
63,2623.87,1.94085,1.05161,0.89813,0.66751,0.47442,0.52953,0.22715,1.95433,1.03572,0.88676,0.0003862,0.0003862,0.0003862
64,2664.5,1.95896,1.06081,0.89467,0.66575,0.47981,0.5322,0.22753,1.95653,1.03247,0.88772,0.0003763,0.0003763,0.0003763
65,2705.3,1.95761,1.05365,0.89285,0.67318,0.46905,0.52928,0.22856,1.95374,1.03128,0.88666,0.0003664,0.0003664,0.0003664
66,2745.87,1.94284,1.0448,0.89505,0.66605,0.47589,0.53002,0.22785,1.94385,1.02324,0.88642,0.0003565,0.0003565,0.0003565
67,2786.59,1.93585,1.04322,0.89447,0.67369,0.47391,0.53237,0.2284,1.94834,1.02839,0.88511,0.0003466,0.0003466,0.0003466
68,2827.34,1.93977,1.04136,0.89168,0.6735,0.47391,0.53253,0.22882,1.94725,1.02701,0.8859,0.0003367,0.0003367,0.0003367
69,2868.51,1.94055,1.04016,0.89226,0.67737,0.47648,0.53535,0.23087,1.93753,1.02172,0.88413,0.0003268,0.0003268,0.0003268
70,2909.3,1.94745,1.04391,0.89185,0.68097,0.47255,0.53644,0.22865,1.93937,1.02623,0.88434,0.0003169,0.0003169,0.0003169
71,2949.62,1.93625,1.03924,0.88968,0.68234,0.47512,0.53519,0.22938,1.94218,1.02158,0.88544,0.000307,0.000307,0.000307
72,2990.42,1.94305,1.04043,0.89324,0.67732,0.47326,0.53532,0.22957,1.94251,1.02388,0.88506,0.0002971,0.0002971,0.0002971
73,3031.07,1.92209,1.0231,0.88952,0.66924,0.48191,0.53808,0.23183,1.93844,1.02597,0.88424,0.0002872,0.0002872,0.0002872
74,3071.86,1.9367,1.02788,0.88879,0.6722,0.47963,0.53663,0.23206,1.93808,1.02148,0.88384,0.0002773,0.0002773,0.0002773
75,3112.27,1.9178,1.02364,0.88804,0.68437,0.47419,0.53607,0.23043,1.94197,1.02169,0.88375,0.0002674,0.0002674,0.0002674
76,3152.85,1.89841,1.00882,0.89112,0.67606,0.4792,0.53865,0.23205,1.93286,1.0221,0.88319,0.0002575,0.0002575,0.0002575
77,3193.4,1.92343,1.02896,0.88595,0.68159,0.47527,0.53781,0.2322,1.93119,1.02051,0.88305,0.0002476,0.0002476,0.0002476
78,3234.13,1.90459,1.01317,0.88737,0.6816,0.47627,0.54058,0.23293,1.93222,1.01728,0.88411,0.0002377,0.0002377,0.0002377
79,3274.47,1.9041,1.01146,0.88824,0.67572,0.48302,0.54143,0.23187,1.93463,1.01635,0.88527,0.0002278,0.0002278,0.0002278
80,3315.06,1.89943,1.00843,0.88562,0.68066,0.47813,0.54052,0.23254,1.93415,1.01736,0.88435,0.0002179,0.0002179,0.0002179
81,3355.67,1.9137,1.00983,0.88451,0.67209,0.48343,0.54169,0.2331,1.93217,1.0176,0.88357,0.000208,0.000208,0.000208
82,3396.37,1.91435,1.01425,0.88406,0.67227,0.48558,0.544,0.23288,1.93069,1.01557,0.88336,0.0001981,0.0001981,0.0001981
83,3437.15,1.88761,0.99443,0.88349,0.67006,0.48808,0.54501,0.23423,1.92816,1.01295,0.8833,0.0001882,0.0001882,0.0001882
84,3478.19,1.89171,0.99962,0.88443,0.67344,0.48507,0.54413,0.23448,1.9288,1.01286,0.88281,0.0001783,0.0001783,0.0001783
85,3518.99,1.88227,0.99442,0.8832,0.66513,0.48801,0.54368,0.23433,1.92971,1.01396,0.88289,0.0001684,0.0001684,0.0001684
86,3559.77,1.88065,0.9882,0.88415,0.67286,0.48266,0.54297,0.23405,1.92747,1.01267,0.88218,0.0001585,0.0001585,0.0001585
87,3600.44,1.89092,0.99973,0.88088,0.67031,0.48351,0.54284,0.23439,1.92757,1.01436,0.88234,0.0001486,0.0001486,0.0001486
88,3640.91,1.87149,0.98654,0.879,0.67334,0.48445,0.54212,0.23406,1.92616,1.01384,0.88166,0.0001387,0.0001387,0.0001387
89,3681.57,1.87348,0.98671,0.88045,0.66872,0.48729,0.54299,0.23364,1.92907,1.01291,0.882,0.0001288,0.0001288,0.0001288
90,3722.21,1.8642,0.9809,0.88368,0.67277,0.48608,0.54462,0.23509,1.92504,1.01153,0.88153,0.0001189,0.0001189,0.0001189
91,3762.45,1.85781,0.99434,0.88856,0.67983,0.47985,0.54263,0.23278,1.92918,1.01496,0.88216,0.000109,0.000109,0.000109
92,3802.13,1.84689,0.98199,0.88475,0.68656,0.47496,0.54088,0.23241,1.92761,1.01581,0.88205,9.91e-05,9.91e-05,9.91e-05
93,3841.8,1.82582,0.96842,0.88014,0.68588,0.47684,0.54111,0.23266,1.9253,1.01669,0.88223,8.92e-05,8.92e-05,8.92e-05
94,3881.64,1.83488,0.97034,0.88444,0.68892,0.47544,0.54077,0.23297,1.92637,1.01697,0.88273,7.93e-05,7.93e-05,7.93e-05
95,3921.4,1.81323,0.96202,0.88294,0.68572,0.47792,0.54258,0.23353,1.92795,1.01743,0.88276,6.94e-05,6.94e-05,6.94e-05
96,3960.89,1.81933,0.9589,0.88277,0.6857,0.47834,0.54229,0.23316,1.92742,1.01657,0.88273,5.95e-05,5.95e-05,5.95e-05
97,4000.55,1.8158,0.94809,0.88113,0.68708,0.4792,0.54321,0.23313,1.92683,1.0166,0.88241,4.96e-05,4.96e-05,4.96e-05
98,4040.36,1.80717,0.9501,0.87831,0.68918,0.47713,0.54168,0.23296,1.9276,1.01589,0.88215,3.97e-05,3.97e-05,3.97e-05
99,4079.74,1.81479,0.95074,0.88041,0.68762,0.47634,0.54042,0.23285,1.92794,1.01496,0.88214,2.98e-05,2.98e-05,2.98e-05
100,4119.39,1.80741,0.95018,0.87867,0.68982,0.47548,0.54047,0.23273,1.9276,1.01523,0.88221,1.99e-05,1.99e-05,1.99e-05
