epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5609.75,1.17521,1.09642,1.34373,0.73841,0.64802,0.72,0.46643,1.16515,1.10919,1.35262,0.0005941,0.0005941,0.0005941
43,6191.69,1.17406,1.08965,1.34447,0.74196,0.6487,0.72172,0.46835,1.16174,1.10465,1.34981,0.0005842,0.0005842,0.0005842
44,6769.51,1.16946,1.08716,1.33934,0.74481,0.64935,0.72295,0.47022,1.15889,1.10049,1.34728,0.0005743,0.0005743,0.0005743
45,7340.21,1.16689,1.08186,1.33622,0.7453,0.65031,0.72422,0.4715,1.15674,1.09682,1.34504,0.0005644,0.0005644,0.0005644
46,7909.94,1.16679,1.08411,1.3343,0.74667,0.65129,0.72537,0.47293,1.15449,1.09329,1.34282,0.0005545,0.0005545,0.0005545
47,8511.92,1.16582,1.07779,1.33406,0.75159,0.64994,0.72709,0.47442,1.15219,1.09111,1.34078,0.0005446,0.0005446,0.0005446
48,9082.08,1.16139,1.07348,1.33183,0.75421,0.65064,0.7286,0.47592,1.15042,1.08803,1.33916,0.0005347,0.0005347,0.0005347
49,9659.49,1.15546,1.06736,1.32802,0.75723,0.65018,0.72978,0.47759,1.1484,1.08586,1.33782,0.0005248,0.0005248,0.0005248
50,10209,1.1555,1.06538,1.32771,0.75906,0.65074,0.73057,0.4787,1.14699,1.08392,1.3364,0.0005149,0.0005149,0.0005149
51,10769,1.15448,1.06336,1.32401,0.75927,0.65157,0.73161,0.47989,1.1455,1.08236,1.33508,0.000505,0.000505,0.000505
52,11327.1,1.15367,1.06309,1.32386,0.76234,0.64897,0.73274,0.48102,1.14377,1.08046,1.33348,0.0004951,0.0004951,0.0004951
53,11904.9,1.1502,1.05848,1.31954,0.76412,0.65048,0.73356,0.48191,1.14245,1.08013,1.33211,0.0004852,0.0004852,0.0004852
54,12460.3,1.14737,1.05475,1.31771,0.76613,0.64981,0.73466,0.48301,1.14136,1.07933,1.3309,0.0004753,0.0004753,0.0004753
55,13046.6,1.14739,1.0497,1.31886,0.76855,0.64765,0.73531,0.48402,1.14012,1.07882,1.32982,0.0004654,0.0004654,0.0004654
56,13609.5,1.14398,1.04728,1.31892,0.77077,0.64628,0.73584,0.48511,1.13921,1.07809,1.32882,0.0004555,0.0004555,0.0004555
