epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3476.91,1.94869,1.06378,0.89965,0.66956,0.48472,0.54185,0.23684,1.89282,1.02498,0.88319,0.0005941,0.0005941,0.0005941
43,3557.42,1.94255,1.05551,0.90091,0.67394,0.48543,0.54185,0.23571,1.90323,1.02106,0.88411,0.0005842,0.0005842,0.0005842
44,3637.89,1.94517,1.06351,0.90043,0.68265,0.48751,0.54772,0.23678,1.90932,1.01744,0.8848,0.0005743,0.0005743,0.0005743
45,3718.24,1.95627,1.06776,0.89964,0.6749,0.48285,0.53854,0.23491,1.9012,1.01926,0.88203,0.0005644,0.0005644,0.0005644
46,3798.85,1.93334,1.04722,0.9008,0.69543,0.4787,0.54724,0.23919,1.90332,1.0104,0.88276,0.0005545,0.0005545,0.0005545
47,3879.2,1.94027,1.04983,0.89889,0.67845,0.48901,0.54669,0.23892,1.89092,1.00714,0.88086,0.0005446,0.0005446,0.0005446
48,3959.2,1.9267,1.04276,0.89415,0.68884,0.48808,0.54658,0.24012,1.89634,1.01637,0.88119,0.0005347,0.0005347,0.0005347
49,4039.27,1.9344,1.04939,0.89416,0.69329,0.48858,0.55121,0.23989,1.88116,1.00652,0.88076,0.0005248,0.0005248,0.0005248
50,4119.28,1.93892,1.0563,0.89937,0.68082,0.49853,0.55518,0.24315,1.87622,0.99733,0.87957,0.0005149,0.0005149,0.0005149
51,4199.35,1.92764,1.04459,0.89405,0.68007,0.49667,0.55039,0.23991,1.89499,1.02063,0.8823,0.000505,0.000505,0.000505
52,4279.26,1.91681,1.03504,0.89609,0.68441,0.49345,0.55366,0.24275,1.89451,1.00602,0.8822,0.0004951,0.0004951,0.0004951
53,4359.25,1.91007,1.0274,0.89567,0.68621,0.4936,0.55296,0.24201,1.89015,1.00807,0.87957,0.0004852,0.0004852,0.0004852
54,4439.19,1.91734,1.03305,0.89211,0.68933,0.49044,0.55265,0.24522,1.88187,1.00503,0.882,0.0004753,0.0004753,0.0004753
55,4519.09,1.88185,1.00908,0.89303,0.69456,0.49568,0.55762,0.24506,1.87661,0.994,0.88024,0.0004654,0.0004654,0.0004654
56,4599.22,1.90443,1.02131,0.8891,0.69208,0.50047,0.55603,0.24433,1.88625,0.99373,0.88136,0.0004555,0.0004555,0.0004555
57,4679.22,1.89438,1.01556,0.88787,0.69525,0.49789,0.55736,0.24655,1.87567,0.9902,0.87971,0.0004456,0.0004456,0.0004456
58,4759.43,1.90026,1.01431,0.89043,0.69262,0.50097,0.56163,0.24778,1.87259,0.98228,0.87842,0.0004357,0.0004357,0.0004357
59,4839.37,1.88271,1.00474,0.88829,0.69348,0.49567,0.56173,0.2475,1.88398,0.99011,0.8803,0.0004258,0.0004258,0.0004258
60,4919.45,1.88906,1.00991,0.88834,0.69522,0.49646,0.55788,0.24598,1.87841,0.98394,0.87958,0.0004159,0.0004159,0.0004159
61,4999.28,1.89041,1.01457,0.89113,0.68746,0.49775,0.55558,0.24658,1.87411,0.9859,0.87989,0.000406,0.000406,0.000406
62,5079.31,1.88555,1.00798,0.88612,0.69415,0.5039,0.5612,0.24903,1.87093,0.98383,0.87853,0.0003961,0.0003961,0.0003961
63,5159.19,1.86095,0.99272,0.88979,0.69552,0.49732,0.56111,0.24742,1.87454,0.98399,0.87883,0.0003862,0.0003862,0.0003862
64,5239.1,1.87053,1.00092,0.8852,0.69895,0.49996,0.56368,0.25076,1.86393,0.98327,0.87817,0.0003763,0.0003763,0.0003763
65,5319.17,1.87023,0.99195,0.88373,0.69734,0.50276,0.56564,0.2515,1.86776,0.98301,0.8786,0.0003664,0.0003664,0.0003664
66,5399.17,1.84756,0.98026,0.88464,0.70777,0.49864,0.56388,0.25045,1.85106,0.97726,0.87712,0.0003565,0.0003565,0.0003565
67,5479.17,1.84345,0.98033,0.88532,0.7079,0.49939,0.56413,0.2519,1.85096,0.97252,0.87718,0.0003466,0.0003466,0.0003466
68,5559.27,1.8473,0.97655,0.88195,0.70576,0.50247,0.56687,0.25281,1.8541,0.96855,0.87738,0.0003367,0.0003367,0.0003367
69,5639.46,1.84626,0.97907,0.88166,0.70226,0.50297,0.56576,0.25165,1.84966,0.97068,0.8768,0.0003268,0.0003268,0.0003268
70,5719.47,1.8538,0.97956,0.88159,0.70348,0.50084,0.56699,0.25201,1.85078,0.96965,0.87705,0.0003169,0.0003169,0.0003169
71,5799.25,1.84244,0.97367,0.88,0.69867,0.50283,0.56716,0.25386,1.83896,0.96371,0.87621,0.000307,0.000307,0.000307
72,5879.34,1.84292,0.97086,0.88166,0.70169,0.50211,0.56886,0.25368,1.84931,0.96862,0.87723,0.0002971,0.0002971,0.0002971
73,5959.44,1.82226,0.95495,0.87961,0.70142,0.50462,0.56828,0.25432,1.84273,0.96359,0.87659,0.0002872,0.0002872,0.0002872
74,6039.59,1.8363,0.9591,0.87747,0.69916,0.50691,0.5697,0.25438,1.83793,0.96738,0.87422,0.0002773,0.0002773,0.0002773
