epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,19772.7,1.07453,0.9645,1.32762,0.80445,0.68058,0.78803,0.55726,1.00881,0.89099,1.27996,0.0005941,0.0005941,0.0005941
43,20713.3,1.06988,0.95541,1.32384,0.80496,0.68099,0.78896,0.5591,1.00692,0.88961,1.27874,0.0005842,0.0005842,0.0005842
44,937.767,1.06283,0.95265,1.32379,0.80701,0.68522,0.79166,0.56152,1.00349,0.87713,1.27599,0.0005743,0.0005743,0.0005743
45,1810.51,1.06786,0.95626,1.3263,0.80839,0.68979,0.7937,0.56404,1.00093,0.8672,1.27389,0.0005644,0.0005644,0.0005644
46,2731.14,1.06733,0.95525,1.32461,0.80639,0.69409,0.79633,0.56634,0.9994,0.85876,1.27234,0.0005545,0.0005545,0.0005545
47,3699.96,1.06478,0.95158,1.32046,0.81013,0.69435,0.79798,0.56761,0.99747,0.85144,1.27041,0.0005446,0.0005446,0.0005446
48,4690.28,1.06556,0.95138,1.31994,0.80964,0.6962,0.79965,0.56871,0.99556,0.84612,1.26904,0.0005347,0.0005347,0.0005347
49,5680.26,1.06423,0.94564,1.31905,0.81182,0.69732,0.80096,0.57047,0.99436,0.84123,1.26811,0.0005248,0.0005248,0.0005248
50,6662.58,1.06139,0.94558,1.31535,0.81197,0.69797,0.80213,0.5716,0.99343,0.83719,1.26714,0.0005149,0.0005149,0.0005149
51,7648.08,1.05852,0.93974,1.31684,0.81101,0.69992,0.80336,0.57291,0.99194,0.83384,1.26613,0.000505,0.000505,0.000505
52,8632.2,1.05367,0.93469,1.31307,0.8147,0.69804,0.80405,0.57425,0.99036,0.83098,1.26462,0.0004951,0.0004951,0.0004951
53,9623.38,1.0554,0.93507,1.31132,0.81202,0.70038,0.80473,0.57528,0.98867,0.82875,1.26343,0.0004852,0.0004852,0.0004852
54,10605.5,1.04824,0.92876,1.31086,0.80478,0.70437,0.80517,0.57615,0.9877,0.82519,1.26254,0.0004753,0.0004753,0.0004753
55,11578,1.04827,0.92705,1.31108,0.80998,0.70316,0.80567,0.57656,0.98671,0.82265,1.26178,0.0004654,0.0004654,0.0004654
56,12554.8,1.04653,0.92153,1.30969,0.81655,0.70112,0.80713,0.57756,0.98493,0.81965,1.2606,0.0004555,0.0004555,0.0004555
57,13521.9,1.0435,0.91881,1.30832,0.81746,0.70266,0.80756,0.57867,0.98355,0.81717,1.2597,0.0004456,0.0004456,0.0004456
58,14501.4,1.04256,0.91716,1.30844,0.81724,0.70335,0.80746,0.57908,0.98209,0.81464,1.25895,0.0004357,0.0004357,0.0004357
59,15475.1,1.03629,0.9081,1.30513,0.8153,0.70614,0.80828,0.57983,0.9809,0.81284,1.25833,0.0004258,0.0004258,0.0004258
60,16443,1.03885,0.90992,1.30395,0.81524,0.70567,0.809,0.58027,0.97956,0.81043,1.25754,0.0004159,0.0004159,0.0004159
61,17419.3,1.03466,0.90602,1.30425,0.81846,0.70391,0.8095,0.58093,0.9785,0.80861,1.25715,0.000406,0.000406,0.000406
62,18402.6,1.03491,0.90334,1.30442,0.81859,0.70493,0.80974,0.58176,0.97697,0.80755,1.25673,0.0003961,0.0003961,0.0003961
63,19392.8,1.03438,0.90111,1.30205,0.81825,0.70697,0.81046,0.58237,0.97597,0.80537,1.25614,0.0003862,0.0003862,0.0003862
64,20367.2,1.03208,0.90036,1.30204,0.81889,0.70737,0.81077,0.5832,0.97429,0.80305,1.2555,0.0003763,0.0003763,0.0003763
65,21350.1,1.02759,0.89049,1.2978,0.8181,0.71012,0.81181,0.584,0.97227,0.80029,1.25444,0.0003664,0.0003664,0.0003664
66,975.177,1.01197,0.87506,1.28997,0.81731,0.71337,0.81294,0.58515,0.971,0.79572,1.25365,0.0003565,0.0003565,0.0003565
67,1850.84,1.01763,0.878,1.29392,0.81705,0.71402,0.81372,0.58587,0.97021,0.79124,1.25331,0.0003466,0.0003466,0.0003466
68,2732.4,1.01609,0.87882,1.29107,0.81662,0.71567,0.81405,0.58653,0.96908,0.78775,1.25262,0.0003367,0.0003367,0.0003367
69,3620.18,1.01446,0.87776,1.28902,0.81717,0.71532,0.81496,0.58716,0.96814,0.78583,1.25185,0.0003268,0.0003268,0.0003268
70,4518.51,1.01538,0.87685,1.28775,0.81427,0.71829,0.81539,0.58821,0.96705,0.78357,1.25125,0.0003169,0.0003169,0.0003169
71,5404.28,1.01485,0.87148,1.28824,0.81935,0.71541,0.81612,0.58864,0.96676,0.78238,1.2506,0.000307,0.000307,0.000307
