epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,4752.61,1.98014,1.23757,1.09212,0.69957,0.50359,0.58275,0.25797,1.90939,1.15769,1.08175,0.0002377,0.0002377,0.0002377
79,4817.18,1.98121,1.24032,1.09244,0.70171,0.50326,0.58391,0.25828,1.90961,1.15775,1.08133,0.0002278,0.0002278,0.0002278
80,4876.25,1.96841,1.23698,1.09372,0.71127,0.49975,0.58443,0.25844,1.91292,1.15756,1.0818,0.0002179,0.0002179,0.0002179
81,4935.28,1.98685,1.23711,1.09367,0.70975,0.50048,0.58485,0.25831,1.91272,1.15717,1.08211,0.000208,0.000208,0.000208
82,4995.04,1.97533,1.22331,1.09085,0.71385,0.50075,0.58502,0.25843,1.91559,1.15848,1.08157,0.0001981,0.0001981,0.0001981
83,5060.9,1.97383,1.22922,1.08833,0.71003,0.50254,0.58505,0.25812,1.91383,1.15754,1.0815,0.0001882,0.0001882,0.0001882
84,5120.68,1.96462,1.21584,1.08443,0.71212,0.5039,0.58678,0.25812,1.91077,1.15495,1.08193,0.0001783,0.0001783,0.0001783
85,5183.26,1.96592,1.22308,1.08805,0.70613,0.50692,0.58657,0.2581,1.91116,1.15447,1.08103,0.0001684,0.0001684,0.0001684
86,5242.62,1.96726,1.22083,1.08743,0.7024,0.50791,0.58711,0.25882,1.91287,1.15342,1.08113,0.0001585,0.0001585,0.0001585
87,5301.5,1.95509,1.20963,1.08305,0.70923,0.50626,0.58753,0.25884,1.91381,1.15116,1.08166,0.0001486,0.0001486,0.0001486
88,5361.54,1.96149,1.20538,1.08814,0.70743,0.50655,0.58701,0.25876,1.9149,1.15146,1.08263,0.0001387,0.0001387,0.0001387
89,5421.12,1.95984,1.21248,1.08853,0.71115,0.50505,0.5869,0.25903,1.91684,1.15186,1.08342,0.0001288,0.0001288,0.0001288
90,5483.81,1.95141,1.20826,1.08449,0.70937,0.50569,0.58786,0.25977,1.91413,1.15116,1.08215,0.0001189,0.0001189,0.0001189
91,5544.21,1.94697,1.22009,1.10301,0.70816,0.50201,0.58485,0.25718,1.91577,1.15499,1.08263,0.000109,0.000109,0.000109
92,5603.48,1.92778,1.20272,1.09552,0.7047,0.50463,0.58522,0.25721,1.91313,1.15752,1.08224,9.91e-05,9.91e-05,9.91e-05
93,5659.44,1.92111,1.20411,1.09164,0.70927,0.5028,0.58484,0.25763,1.9135,1.15851,1.08225,8.92e-05,8.92e-05,8.92e-05
94,5719.07,1.92356,1.18725,1.09578,0.70822,0.50111,0.5824,0.25624,1.91555,1.15932,1.08252,7.93e-05,7.93e-05,7.93e-05
95,5778.63,1.92031,1.19526,1.09114,0.70794,0.49875,0.58194,0.25551,1.9161,1.15894,1.08298,6.94e-05,6.94e-05,6.94e-05
96,5837.86,1.90933,1.18044,1.0937,0.70983,0.49982,0.58328,0.25568,1.91819,1.16002,1.08373,5.95e-05,5.95e-05,5.95e-05
97,5897.14,1.91126,1.18009,1.08735,0.71526,0.49868,0.58425,0.25642,1.92015,1.15857,1.08454,4.96e-05,4.96e-05,4.96e-05
98,5953.36,1.90906,1.17087,1.09187,0.71338,0.50015,0.58483,0.25665,1.92059,1.1577,1.08547,3.97e-05,3.97e-05,3.97e-05
99,6012.58,1.89751,1.16953,1.08496,0.71026,0.50175,0.58496,0.25665,1.92215,1.15782,1.08542,2.98e-05,2.98e-05,2.98e-05
100,6072.03,1.90787,1.17814,1.088,0.71355,0.50021,0.58478,0.25614,1.9222,1.15819,1.08543,1.99e-05,1.99e-05,1.99e-05
